Humidity_std,Precipitation_std,Temperature_std,Wind Speed_std
-0.039509781,-0.122372216,-0.263426745,-0.921821288
1.267156094,-0.173553306,-1.136104386,-0.804071034
0.33402936,-0.060954907,0.132377868,-0.226024333
0.025390842,-0.449931195,0.079921835,-0.311660881
0.918134966,0.484976724,-0.725993582,-0.557865958
0.910923786,0.658992431,-0.635387707,-0.9860487
-1.049075027,-0.463579486,0.776156455,0.555409171
-0.818317256,-0.606886539,0.919218364,-0.09756951
-0.991385584,-0.572424605,0.50910756,-0.24743347
0.42200576,1.55636755,-0.34926389,0.512590897
0.559018186,2.94849321,-0.010684041,-0.515047684
0.825831858,1.283401735,-0.134671028,-1.585504538
-0.535638988,-0.408986322,0.327895809,1.336842676
-1.43270982,0.078940073,0.470957718,0.844432522
-0.927927197,0.75794254,-0.063140074,0.202158409
-1.597124732,0.280252362,0.437576606,0.084408155
-1.301466338,-0.62053483,-0.563856753,0.512590897
0.139327491,0.403428186,-0.993042478,-0.6113888
-0.477949545,0.624871704,0.313589618,0.105817292
-0.72889862,1.689438386,0.828612488,0.512590897
-0.15344643,1.969228347,0.079921835,0.844432522
-0.394299853,0.232483344,0.151452789,0.951478208
-0.068354502,0.662404504,0.184833901,0.041589881
-0.126043945,-0.091663562,0.094228026,-0.536456821
0.488348619,0.102824582,-0.625850246,0.05229445
1.264271622,0.628283777,-1.870488849,-0.739843623
-0.777934647,-0.443107049,0.113302947,0.576818309
-1.300024102,-0.552293376,1.582071872,1.508115772
-0.244307302,-0.350981087,0.132377868,0.576818309
0.061446743,-0.244865626,0.380351842,-0.268842607
-0.41016445,0.126709091,0.990749318,-0.450820272
0.010968481,-0.586414103,0.990749318,0.244976684
0.247495196,-0.043894544,0.671244389,-0.579275095
-0.466411656,0.341669671,1.510540918,0.49118176
0.654205766,1.242456862,-0.478019608,-0.268842607
0.24605296,1.815685075,-0.582931674,0.105817292
